platformId,gameId,champion,queue,season,timestamp,role,lane
NA1,3304573084,245,420,13,1582416797872,NONE,JUNGLE
NA1,3302443673,245,420,13,1582232699181,DUO,TOP
NA1,3302376658,38,420,13,1582227868212,SOLO,MID
NA1,3301523876,245,420,13,1582152255010,SOLO,MID
NA1,3301459197,245,420,13,1582149258756,SOLO,MID
NA1,3301434015,105,420,13,1582145663366,SOLO,MID
NA1,3301383694,245,420,13,1582137604548,NONE,JUNGLE
NA1,3300620722,246,420,13,1582077265912,DUO_SUPPORT,NONE
NA1,3300427106,245,420,13,1582068109565,NONE,JUNGLE
NA1,3300366768,245,420,13,1582062942403,DUO_SUPPORT,NONE
NA1,3300370768,245,420,13,1582059638168,DUO_SUPPORT,NONE
NA1,3300352346,245,420,13,1582056515104,DUO,NONE
NA1,3300297321,105,420,13,1582052808465,SOLO,MID
NA1,3300277072,245,420,13,1582049561003,SOLO,MID
NA1,3299746927,245,420,13,1581989851859,SOLO,MID
NA1,3299677951,245,420,13,1581986803980,NONE,JUNGLE
NA1,3299640972,245,420,13,1581983935532,SOLO,MID
NA1,3299524778,245,420,13,1581977536224,DUO,TOP
NA1,3299515394,245,420,13,1581975319005,NONE,JUNGLE
NA1,3299483238,245,420,13,1581972779472,SOLO,MID
NA1,3299455095,245,420,13,1581970628466,SOLO,MID
NA1,3299440303,245,420,13,1581966366521,NONE,JUNGLE
NA1,3298946248,245,420,13,1581912989352,NONE,JUNGLE
NA1,3298868657,245,420,13,1581910573741,SOLO,MID
NA1,3298818608,245,420,13,1581907740782,SOLO,TOP
NA1,3298628337,131,420,13,1581904613158,DUO_SUPPORT,NONE
NA1,3298528661,246,420,13,1581901391072,SOLO,MID
NA1,3298512926,245,420,13,1581899389003,SOLO,MID
NA1,3298394133,246,420,13,1581896150700,SOLO,MID
NA1,3298259359,91,420,13,1581890550513,SOLO,TOP
NA1,3298242315,245,420,13,1581887700960,SOLO,MID
NA1,3298200780,245,420,13,1581882966315,SOLO,MID
NA1,3297499473,105,420,13,1581819466970,DUO_SUPPORT,NONE
NA1,3297452340,246,420,13,1581816025815,SOLO,MID
NA1,3297414843,245,420,13,1581813253536,DUO,TOP
NA1,3297348695,69,420,13,1581810680062,DUO_CARRY,BOTTOM
NA1,3297147999,245,420,13,1581797731017,DUO,NONE
NA1,3297162500,245,420,13,1581795474062,DUO_SUPPORT,NONE
NA1,3297086660,79,420,13,1581792493035,DUO_SUPPORT,BOTTOM
NA1,3297092539,246,420,13,1581790399819,SOLO,MID
NA1,3297066589,105,420,13,1581786904324,DUO_SUPPORT,NONE
NA1,3296649965,245,420,13,1581737119956,NONE,JUNGLE
NA1,3296483965,245,420,13,1581734074842,SOLO,MID
NA1,3296317836,245,420,13,1581731730137,DUO,TOP
NA1,3296210783,245,420,13,1581724506482,DUO,MID
NA1,3296123767,246,420,13,1581721169065,DUO,NONE
NA1,3295473196,245,420,13,1581646870255,SOLO,MID
NA1,3295389453,246,420,13,1581644887850,DUO_SUPPORT,NONE
NA1,3295380839,245,420,13,1581641748422,DUO,TOP
NA1,3295268899,245,420,13,1581636678481,DUO_SUPPORT,NONE
NA1,3295272079,245,420,13,1581633333144,SOLO,MID
NA1,3294683135,245,420,13,1581561151299,DUO,MID
NA1,3294615819,246,420,13,1581558563249,SOLO,MID
NA1,3294535117,246,420,13,1581554473977,SOLO,MID
NA1,3294517334,245,420,13,1581551971475,DUO_SUPPORT,NONE
NA1,3294502358,245,420,13,1581549143600,DUO,BOTTOM
NA1,3293531160,245,420,13,1581471548096,SOLO,MID
NA1,3293439584,246,420,13,1581467306073,SOLO,MID
NA1,3293379492,84,420,13,1581462700084,SOLO,TOP
NA1,3293345593,246,420,13,1581460319929,DUO,TOP
NA1,3293339195,84,420,13,1581457940887,DUO_SUPPORT,NONE
NA1,3292772444,245,420,13,1581386838428,SOLO,MID
NA1,3292724956,245,420,13,1581384277821,SOLO,MID
NA1,3292564255,245,420,13,1581375368757,SOLO,MID
NA1,3292528609,246,420,13,1581372872284,SOLO,TOP
NA1,3292514153,38,420,13,1581370213192,SOLO,TOP
NA1,3292459605,131,420,13,1581367422186,DUO_SUPPORT,NONE
NA1,3292466730,131,420,13,1581365774869,DUO_SUPPORT,NONE
NA1,3291995589,245,420,13,1581303525667,DUO,TOP
NA1,3291980784,245,420,13,1581301949044,DUO_SUPPORT,NONE
NA1,3291525591,245,420,13,1581290767472,SOLO,MID
NA1,3291418816,105,420,13,1581288133853,SOLO,MID
NA1,3291392941,245,420,13,1581285883565,SOLO,MID
NA1,3291344500,131,420,13,1581282690312,SOLO,MID
NA1,3291297918,245,420,13,1581280200323,DUO,NONE
NA1,3291261098,246,420,13,1581277215199,DUO_SUPPORT,NONE
NA1,3291236472,245,420,13,1581275239435,DUO_SUPPORT,NONE
NA1,3291202061,39,420,13,1581272997977,DUO_SUPPORT,NONE
NA1,3291147076,105,420,13,1581270237117,SOLO,MID
NA1,3291137491,246,420,13,1581263991140,DUO_CARRY,BOTTOM
NA1,3290694268,245,420,13,1581218749738,DUO_SUPPORT,NONE
NA1,3290548212,245,420,13,1581213479247,SOLO,MID
NA1,3290517673,245,420,13,1581209874761,DUO,TOP
NA1,3290452832,245,420,13,1581204084510,SOLO,MID
NA1,3290369517,245,420,13,1581202627106,DUO_SUPPORT,NONE
NA1,3290391785,131,420,13,1581199746961,DUO,BOTTOM
NA1,3290335890,246,420,13,1581197470923,SOLO,MID
NA1,3290320457,131,420,13,1581195346204,SOLO,MID
NA1,3290229085,131,420,13,1581190482822,SOLO,TOP
NA1,3290183103,84,420,13,1581187448696,SOLO,TOP
NA1,3290176612,246,420,13,1581184401773,SOLO,MID
NA1,3290163691,131,420,13,1581182453255,SOLO,MID
NA1,3290109635,131,420,13,1581179703182,SOLO,MID
NA1,3290067027,69,420,13,1581176978736,SOLO,BOTTOM
NA1,3289677486,245,420,13,1581133617704,DUO,MID
NA1,3306083990,236,420,13,1582517639180,SOLO,TOP
NA1,3304093482,150,420,13,1582359233628,SOLO,TOP
NA1,3304027248,875,420,13,1582355679855,SOLO,TOP
NA1,3304043573,240,420,13,1582354197841,DUO_SUPPORT,NONE
NA1,3303906961,41,420,13,1582351744121,SOLO,TOP
NA1,3294938234,516,420,13,1581578558400,SOLO,TOP
NA1,3294925865,68,420,13,1581576550681,SOLO,TOP
NA1,3293980245,516,420,13,1581494267556,DUO_SUPPORT,NONE
NA1,3293866947,164,420,13,1581492080368,SOLO,TOP
NA1,3293892147,266,420,13,1581489616321,SOLO,TOP
NA1,3293785361,516,420,13,1581486652805,SOLO,TOP
NA1,3289544160,875,420,13,1581126493446,SOLO,TOP
NA1,3289253054,85,420,13,1581122342227,SOLO,TOP
NA1,3288781897,236,420,13,1581063604040,SOLO,TOP
NA1,3288691286,875,420,13,1581053582463,SOLO,TOP
NA1,3288632665,58,420,13,1581050601400,NONE,JUNGLE
NA1,3286805822,875,420,13,1580890667937,DUO,TOP
NA1,3286840270,13,420,13,1580887568710,SOLO,TOP
NA1,3286746684,68,420,13,1580884844229,SOLO,TOP
NA1,3286770604,39,420,13,1580882495170,SOLO,TOP
NA1,3286454511,68,420,13,1580866812112,SOLO,TOP
NA1,3286396281,516,420,13,1580863780950,SOLO,TOP
NA1,3286378078,516,420,13,1580860704842,SOLO,TOP
NA1,3285932224,266,420,13,1580794058357,SOLO,TOP
NA1,3285865850,432,420,13,1580791728329,DUO_SUPPORT,BOTTOM
NA1,3285447925,114,420,13,1580765815285,SOLO,TOP
NA1,3285293947,164,420,13,1580725732969,NONE,JUNGLE
NA1,3285253303,68,420,13,1580723665879,DUO,NONE
NA1,3285260898,236,420,13,1580720810381,DUO,MID
NA1,3285197878,68,420,13,1580717783834,DUO,MID
NA1,3285233686,875,420,13,1580715194658,SOLO,TOP
NA1,3285167024,875,420,13,1580711508574,SOLO,TOP
NA1,3285131169,236,420,13,1580708708521,SOLO,TOP
NA1,3284639684,68,420,13,1580698125882,DUO_CARRY,BOTTOM
NA1,3284652762,236,420,13,1580695716427,SOLO,TOP
NA1,3284547667,875,420,13,1580693269868,SOLO,TOP
NA1,3284059110,875,420,13,1580639540866,DUO,TOP
NA1,3284002647,164,420,13,1580632837222,SOLO,TOP
NA1,3283955739,126,420,13,1580629436584,DUO,MID
NA1,3283936806,236,420,13,1580626104368,SOLO,TOP
NA1,3283892027,68,420,13,1580624131104,DUO,TOP
NA1,3283825113,236,420,13,1580621719735,SOLO,TOP
NA1,3283796583,236,420,13,1580619481294,NONE,JUNGLE
NA1,3283709686,41,420,13,1580617226651,DUO_SUPPORT,NONE
NA1,3283740383,516,420,13,1580614761985,SOLO,TOP
NA1,3283031511,516,420,13,1580547462529,SOLO,TOP
NA1,3282794910,10,420,13,1580532815527,SOLO,TOP
NA1,3282218477,68,420,13,1580517710097,SOLO,TOP
NA1,3281787553,516,420,13,1580456366021,SOLO,TOP
NA1,3281744043,516,420,13,1580454154167,SOLO,TOP
NA1,3281733175,39,420,13,1580449542742,SOLO,TOP
NA1,3281626136,10,420,13,1580446819734,SOLO,TOP
NA1,3280978718,516,420,13,1580376069374,NONE,JUNGLE
NA1,3280985709,39,420,13,1580373206860,SOLO,TOP
NA1,3280972416,85,420,13,1580370453773,SOLO,TOP
NA1,3280938645,266,420,13,1580368236581,DUO_SUPPORT,NONE
NA1,3280750165,68,420,13,1580353809107,DUO_SUPPORT,NONE
NA1,3280676182,27,420,13,1580352492267,DUO_SUPPORT,NONE
NA1,3279881567,114,420,13,1580283687893,SOLO,TOP
NA1,3279815289,16,420,13,1580279742999,SOLO,TOP
NA1,3279763588,164,420,13,1580275106007,SOLO,TOP
NA1,3279635944,10,420,13,1580268939895,SOLO,TOP
NA1,3279559604,875,420,13,1580266572235,SOLO,TOP
NA1,3279551722,84,420,13,1580264121237,SOLO,TOP
NA1,3279064209,68,420,13,1580202982452,DUO,TOP
NA1,3279051973,164,420,13,1580200110911,SOLO,TOP
NA1,3278986742,84,420,13,1580196251449,SOLO,TOP
NA1,3278993775,84,420,13,1580194667747,DUO_SUPPORT,NONE
NA1,3278705558,875,420,13,1580187264647,SOLO,TOP
NA1,3278607838,13,420,13,1580184760832,SOLO,TOP
NA1,3278562542,516,420,13,1580182669122,NONE,JUNGLE
NA1,3278426348,68,420,13,1580177478013,SOLO,TOP
NA1,3278228824,114,420,13,1580162482967,DUO,NONE
NA1,3278196037,875,420,13,1580160530560,DUO,MID
NA1,3278222037,875,420,13,1580158592542,SOLO,TOP
NA1,3278138360,39,420,13,1580155660902,DUO,TOP
NA1,3278135329,82,420,13,1580153458988,SOLO,TOP
NA1,3277962066,78,420,13,1580110444215,DUO,NONE
NA1,3277936095,68,420,13,1580107513783,SOLO,TOP
NA1,3277877478,41,420,13,1580103711306,DUO,NONE
NA1,3277874033,875,420,13,1580102451021,DUO_SUPPORT,NONE
NA1,3277817893,875,420,13,1580100283814,SOLO,TOP
NA1,3277811190,126,420,13,1580098098843,SOLO,TOP
NA1,3277174136,236,420,13,1580063247561,SOLO,TOP
NA1,3277137289,85,420,13,1580059784638,DUO,TOP
NA1,3277114247,266,420,13,1580057121528,SOLO,TOP
NA1,3277121867,266,420,13,1580055384917,SOLO,TOP
NA1,3276936472,85,420,13,1580026029334,SOLO,TOP
NA1,3276920493,68,420,13,1580023219393,NONE,JUNGLE
NA1,3276841205,13,420,13,1580016788032,SOLO,TOP
NA1,3276796991,236,420,13,1580015581763,DUO_SUPPORT,NONE
NA1,3276728085,58,420,13,1580012850110,SOLO,TOP
NA1,3276690476,240,420,13,1580010485896,SOLO,TOP
NA1,3276641782,84,420,13,1580007894776,SOLO,TOP
NA1,3275899476,266,420,13,1579980675998,SOLO,TOP
NA1,3275865190,82,420,13,1579978456588,SOLO,TOP
NA1,3275634984,114,420,13,1579939880261,SOLO,TOP
NA1,3275599603,266,420,13,1579937402674,SOLO,TOP
NA1,3275603058,266,420,13,1579934733142,SOLO,TOP
NA1,3275399934,114,420,13,1579924204817,DUO_SUPPORT,NONE
NA1,3307970350,523,420,13,1582701402211,DUO_SUPPORT,NONE
NA1,3307884616,523,420,13,1582697709264,DUO_CARRY,BOTTOM
NA1,3307920226,21,420,13,1582696359606,DUO,NONE
NA1,3307825959,523,420,13,1582693843308,DUO_CARRY,BOTTOM
NA1,3307768661,3,420,13,1582691057859,DUO_CARRY,BOTTOM
NA1,3307707648,21,420,13,1582687317839,DUO_CARRY,BOTTOM
NA1,3307689842,523,420,13,1582684484233,DUO_CARRY,BOTTOM
NA1,3306941686,81,420,13,1582616292578,DUO_CARRY,BOTTOM
NA1,3303860532,523,420,13,1582349254357,DUO_CARRY,BOTTOM
NA1,3303653325,64,420,13,1582346876440,NONE,JUNGLE
NA1,3303605685,30,420,13,1582344522888,NONE,JUNGLE
NA1,3303519289,81,420,13,1582342312281,DUO_CARRY,BOTTOM
NA1,3303512504,523,420,13,1582339958929,DUO_CARRY,BOTTOM
NA1,3302992439,81,420,13,1582271107681,DUO_CARRY,BOTTOM
NA1,3302922806,111,420,13,1582265595015,DUO_SUPPORT,BOTTOM
NA1,3302841475,235,420,13,1582260835414,DUO_CARRY,BOTTOM
NA1,3302813407,81,420,13,1582258171493,DUO_CARRY,BOTTOM
NA1,3302666704,21,420,13,1582252365791,DUO_CARRY,BOTTOM
NA1,3295773404,21,420,13,1581665459436,DUO_CARRY,BOTTOM
NA1,3295712542,235,420,13,1581660189528,DUO,BOTTOM
NA1,3295606498,21,420,13,1581657003964,DUO_CARRY,BOTTOM
NA1,3295587851,134,420,13,1581654281375,DUO_SUPPORT,NONE
NA1,3295581207,523,420,13,1581652149001,DUO_SUPPORT,NONE
NA1,3295502012,21,420,13,1581649121827,DUO_CARRY,BOTTOM
NA1,3295420972,64,420,13,1581645314081,NONE,JUNGLE
NA1,3295375798,21,420,13,1581643644382,DUO_SUPPORT,NONE
NA1,3294938234,134,420,13,1581578558400,DUO_CARRY,BOTTOM
NA1,3294925865,16,420,13,1581576550681,SOLO,TOP
NA1,3294920254,523,420,13,1581573910118,DUO_CARRY,BOTTOM
NA1,3294852426,21,420,13,1581570748922,DUO,BOTTOM
NA1,3294806312,523,420,13,1581568651936,DUO_CARRY,BOTTOM
NA1,3293983694,81,420,13,1581497149853,DUO_CARRY,BOTTOM
NA1,3293980245,523,420,13,1581494267556,DUO_SUPPORT,NONE
NA1,3293866947,523,420,13,1581492080368,DUO_CARRY,BOTTOM
NA1,3293880873,134,420,13,1581489074354,SOLO,BOTTOM
NA1,3293777041,21,420,13,1581487179055,DUO_CARRY,BOTTOM
NA1,3293800964,21,420,13,1581484957277,DUO,MID
NA1,3293752524,64,420,13,1581482393585,NONE,JUNGLE
NA1,3293685764,236,420,13,1581479637537,SOLO,BOTTOM
NA1,3293651157,21,420,13,1581478133524,DUO_SUPPORT,NONE
NA1,3293583915,21,420,13,1581475702053,DUO_SUPPORT,NONE
NA1,3293528685,523,420,13,1581474046140,DUO_SUPPORT,NONE
NA1,3293055866,21,420,13,1581406754294,DUO_SUPPORT,NONE
NA1,3293061262,21,420,13,1581404294070,DUO_SUPPORT,NONE
NA1,3293035291,64,420,13,1581401921150,NONE,JUNGLE
NA1,3292977301,21,420,13,1581398647554,SOLO,BOTTOM
NA1,3292719749,236,420,13,1581382404785,DUO,TOP
NA1,3292672207,523,420,13,1581379791590,DUO,TOP
NA1,3292576419,21,420,13,1581376523305,DUO_CARRY,BOTTOM
NA1,3292590208,235,420,13,1581373843653,DUO_SUPPORT,NONE
NA1,3292304439,81,420,13,1581323726075,DUO_CARRY,BOTTOM
NA1,3292280129,134,420,13,1581320125290,DUO_CARRY,BOTTOM
NA1,3292246120,236,420,13,1581318151811,DUO,NONE
NA1,3292179042,21,420,13,1581314677079,DUO_CARRY,BOTTOM
NA1,3292164863,21,420,13,1581312842894,DUO_CARRY,BOTTOM
NA1,3292137916,21,420,13,1581310689661,DUO_SUPPORT,NONE
NA1,3292122039,21,420,13,1581308566703,DUO_SUPPORT,NONE
NA1,3292064972,21,420,13,1581306332037,DUO_CARRY,BOTTOM
NA1,3291995589,21,420,13,1581303525667,SOLO,BOTTOM
NA1,3291980784,21,420,13,1581301949044,DUO_SUPPORT,NONE
NA1,3291942022,235,420,13,1581299413676,DUO_CARRY,BOTTOM
NA1,3291817852,523,420,13,1581297896924,DUO_SUPPORT,NONE
NA1,3291660508,134,420,13,1581292225377,DUO_CARRY,BOTTOM
NA1,3290845677,236,420,13,1581228194202,DUO_CARRY,BOTTOM
NA1,3290768284,21,420,13,1581222951518,DUO_CARRY,BOTTOM
NA1,3289916957,523,420,13,1581146294310,DUO_SUPPORT,NONE
NA1,3289879859,21,420,13,1581143421534,DUO_SUPPORT,NONE
NA1,3289833866,523,420,13,1581141439847,DUO_CARRY,BOTTOM
NA1,3289814434,21,420,13,1581138650125,DUO_CARRY,BOTTOM
NA1,3289744639,523,420,13,1581135778799,DUO_CARRY,BOTTOM
NA1,3289677231,523,420,13,1581133517773,DUO,BOTTOM
NA1,3289599024,498,420,13,1581131113181,DUO_CARRY,BOTTOM
NA1,3289584246,21,420,13,1581129574572,DUO_SUPPORT,NONE
NA1,3288710855,64,420,13,1581057167954,NONE,JUNGLE
NA1,3288691286,21,420,13,1581053582463,DUO_CARRY,BOTTOM
NA1,3288632665,523,420,13,1581050601400,DUO_CARRY,BOTTOM
NA1,3288525348,21,420,13,1581047941994,DUO_CARRY,BOTTOM
NA1,3288507436,523,420,13,1581045770499,DUO_CARRY,BOTTOM
NA1,3288418366,523,420,13,1581042820169,DUO_CARRY,BOTTOM
NA1,3288397078,523,420,13,1581039211080,DUO_CARRY,BOTTOM
NA1,3287867218,523,420,13,1580972984046,DUO_CARRY,BOTTOM
NA1,3287881232,523,420,13,1580969956547,DUO_CARRY,BOTTOM
NA1,3287804866,21,420,13,1580967251899,DUO,TOP
NA1,3287767587,134,420,13,1580964669717,DUO_CARRY,BOTTOM
NA1,3287692994,134,420,13,1580959888038,DUO_CARRY,BOTTOM
NA1,3287673803,134,420,13,1580957115795,SOLO,MID
NA1,3287587933,21,420,13,1580955223479,DUO_CARRY,BOTTOM
NA1,3287518002,21,420,13,1580951677181,DUO_CARRY,BOTTOM
NA1,3286746684,523,420,13,1580884844229,DUO_CARRY,BOTTOM
NA1,3286770604,134,420,13,1580882495170,DUO_CARRY,BOTTOM
NA1,3286683551,134,420,13,1580879307643,DUO_CARRY,BOTTOM
NA1,3286666041,523,420,13,1580877074968,DUO_CARRY,BOTTOM
NA1,3286650123,498,420,13,1580875100099,DUO_SUPPORT,NONE
NA1,3286511402,134,420,13,1580869073350,DUO_CARRY,BOTTOM
NA1,3286021936,235,420,13,1580803685523,DUO,NONE
NA1,3285977975,21,420,13,1580801616636,DUO,NONE
NA1,3285974877,21,420,13,1580799718186,DUO,NONE
NA1,3285958954,235,420,13,1580797025734,DUO_CARRY,BOTTOM
NA1,3285932224,134,420,13,1580794058357,DUO_CARRY,BOTTOM
NA1,3285806946,523,420,13,1580788754505,SOLO,BOTTOM
NA1,3307843931,43,420,13,1582693298219,SOLO,BOTTOM
NA1,3307776041,44,420,13,1582690332651,DUO_SUPPORT,BOTTOM
NA1,3307707648,44,420,13,1582687317839,DUO_SUPPORT,BOTTOM
NA1,3307689842,412,420,13,1582684484233,SOLO,BOTTOM
NA1,3307511721,43,420,13,1582681236143,DUO_SUPPORT,BOTTOM
NA1,3307351996,412,420,13,1582677444257,DUO_SUPPORT,BOTTOM
NA1,3306995401,43,420,13,1582622080891,DUO_SUPPORT,MID
NA1,3306992995,43,420,13,1582619382247,SOLO,BOTTOM
NA1,3306909312,412,420,13,1582614835207,DUO_SUPPORT,BOTTOM
NA1,3306803562,350,420,13,1582603381413,DUO_SUPPORT,BOTTOM
NA1,3306465591,412,420,13,1582582932626,DUO_SUPPORT,BOTTOM
NA1,3306246026,89,420,13,1582535875202,DUO_SUPPORT,BOTTOM
NA1,3306233806,412,420,13,1582533090518,DUO_SUPPORT,BOTTOM
NA1,3306220760,111,420,13,1582530067655,DUO_SUPPORT,BOTTOM
NA1,3306215340,412,420,13,1582527727406,DUO_SUPPORT,BOTTOM
NA1,3306211912,412,420,13,1582525745680,DUO_SUPPORT,BOTTOM
NA1,3306118717,235,420,13,1582523272432,DUO_SUPPORT,BOTTOM
NA1,3306121950,111,420,13,1582520528257,DUO_SUPPORT,BOTTOM
NA1,3306083990,412,420,13,1582517639180,DUO_SUPPORT,BOTTOM
NA1,3305998247,412,420,13,1582515482346,DUO_SUPPORT,BOTTOM
NA1,3305870307,412,420,13,1582506690209,DUO_SUPPORT,NONE
NA1,3305038711,111,420,13,1582445657723,DUO_SUPPORT,BOTTOM
NA1,3305003682,44,420,13,1582442278019,DUO_SUPPORT,BOTTOM
NA1,3304977270,44,420,13,1582439905298,DUO_SUPPORT,MID
NA1,3304950406,350,420,13,1582436885228,DUO_SUPPORT,MID
NA1,3304863976,412,420,13,1582434222511,DUO_SUPPORT,BOTTOM
NA1,3304719002,497,420,13,1582426295769,DUO_SUPPORT,BOTTOM
NA1,3304040796,21,420,13,1582353048564,DUO_CARRY,BOTTOM
NA1,3303924282,350,420,13,1582350792008,DUO_SUPPORT,BOTTOM
NA1,3303646564,106,420,13,1582347964117,DUO_SUPPORT,BOTTOM
NA1,3303603105,53,420,13,1582343717675,DUO_SUPPORT,BOTTOM
NA1,3303536112,111,420,13,1582341284801,DUO_SUPPORT,BOTTOM
NA1,3303446084,111,420,13,1582337629061,DUO_SUPPORT,BOTTOM
NA1,3303166055,497,420,13,1582313598166,DUO_SUPPORT,BOTTOM
NA1,3302992439,111,420,13,1582271107681,DUO_SUPPORT,BOTTOM
NA1,3302919108,89,420,13,1582268919766,DUO_SUPPORT,BOTTOM
NA1,3302923638,497,420,13,1582265960398,DUO_SUPPORT,BOTTOM
NA1,3302847792,555,420,13,1582263239967,DUO_SUPPORT,BOTTOM
NA1,3302841475,43,420,13,1582260835414,DUO_SUPPORT,BOTTOM
NA1,3302607148,25,420,13,1582248909920,DUO_SUPPORT,BOTTOM
NA1,3301911740,412,420,13,1582179912009,DUO_SUPPORT,BOTTOM
NA1,3301885974,43,420,13,1582177406459,SOLO,BOTTOM
NA1,3301851719,111,420,13,1582175355275,DUO_SUPPORT,BOTTOM
NA1,3301824977,555,420,13,1582172946986,DUO_SUPPORT,BOTTOM
NA1,3301758426,111,420,13,1582170605873,DUO_SUPPORT,BOTTOM
NA1,3300966330,111,420,13,1582088877998,DUO_SUPPORT,BOTTOM
NA1,3300908162,412,420,13,1582087150700,DUO_SUPPORT,BOTTOM
NA1,3300779125,235,420,13,1582084296612,DUO_SUPPORT,BOTTOM
NA1,3300727351,235,420,13,1582082596551,DUO_SUPPORT,BOTTOM
NA1,3300636240,235,420,13,1582079176486,DUO_SUPPORT,NONE
NA1,3300620722,43,420,13,1582077265912,DUO_SUPPORT,NONE
NA1,3300055067,89,420,13,1582006470190,DUO_SUPPORT,BOTTOM
NA1,3300031392,111,420,13,1582003681308,DUO_SUPPORT,BOTTOM
NA1,3299965807,111,420,13,1582001640188,DUO_SUPPORT,BOTTOM
NA1,3299915059,412,420,13,1581998255526,DUO_SUPPORT,BOTTOM
NA1,3299746927,111,420,13,1581989851859,DUO_SUPPORT,BOTTOM
NA1,3299114832,43,420,13,1581922752619,DUO_SUPPORT,BOTTOM
NA1,3299129841,43,420,13,1581920803078,DUO_SUPPORT,BOTTOM
NA1,3299053960,89,420,13,1581918510878,DUO_SUPPORT,BOTTOM
NA1,3299016144,350,420,13,1581916068503,DUO_SUPPORT,BOTTOM
NA1,3298942713,350,420,13,1581911913833,DUO_SUPPORT,BOTTOM
NA1,3298816648,111,420,13,1581907148630,SOLO,BOTTOM
NA1,3298595547,412,420,13,1581903569586,DUO_SUPPORT,BOTTOM
NA1,3297869669,235,420,13,1581845109383,DUO_SUPPORT,BOTTOM
NA1,3297914056,235,420,13,1581843296007,DUO_SUPPORT,BOTTOM
NA1,3297892837,111,420,13,1581840865546,DUO_SUPPORT,BOTTOM
NA1,3297832042,412,420,13,1581835845053,DUO_SUPPORT,BOTTOM
NA1,3297765670,223,420,13,1581833375986,DUO_SUPPORT,BOTTOM
NA1,3297708830,223,420,13,1581831120498,DUO_SUPPORT,BOTTOM
NA1,3297703542,44,420,13,1581829387018,DUO_SUPPORT,NONE
NA1,3297526479,111,420,13,1581820920288,DUO,BOTTOM
NA1,3297366654,44,420,13,1581810049981,DUO_SUPPORT,BOTTOM
NA1,3296825440,412,420,13,1581748545742,DUO_SUPPORT,MID
NA1,3296800495,111,420,13,1581746464583,DUO_SUPPORT,BOTTOM
NA1,3296743224,89,420,13,1581743905392,DUO_SUPPORT,BOTTOM
NA1,3296691749,412,420,13,1581740342689,DUO_SUPPORT,MID
NA1,3296652138,201,420,13,1581737857237,DUO_SUPPORT,BOTTOM
NA1,3296483965,89,420,13,1581734074842,DUO_SUPPORT,BOTTOM
NA1,3295783500,44,420,13,1581671191973,DUO_SUPPORT,BOTTOM
NA1,3295746378,44,420,13,1581665905344,DUO_SUPPORT,BOTTOM
NA1,3295762038,117,420,13,1581663734116,DUO_SUPPORT,BOTTOM
NA1,3295668927,3,420,13,1581661920243,DUO_CARRY,BOTTOM
NA1,3295143451,89,420,13,1581621139326,DUO_SUPPORT,BOTTOM
NA1,3294954891,111,420,13,1581581931182,DUO_SUPPORT,NONE
NA1,3294938234,111,420,13,1581578558400,SOLO,BOTTOM
NA1,3294931698,111,420,13,1581575123023,DUO_SUPPORT,BOTTOM
NA1,3294857921,201,420,13,1581572912833,DUO_SUPPORT,BOTTOM
NA1,3294852426,111,420,13,1581570748922,DUO_SUPPORT,BOTTOM
NA1,3294798595,44,420,13,1581569297208,DUO_SUPPORT,NONE
NA1,3294726983,111,420,13,1581565494008,SOLO,BOTTOM
NA1,3294298615,44,420,13,1581534241785,NONE,JUNGLE
NA1,3293878516,111,420,13,1581493258824,DUO_SUPPORT,BOTTOM
NA1,3293865772,111,420,13,1581491413841,DUO_SUPPORT,BOTTOM
NA1,3293892147,111,420,13,1581489616321,DUO_SUPPORT,BOTTOM
NA1,3293787653,412,420,13,1581487546149,DUO_SUPPORT,BOTTOM
NA1,3293763170,89,420,13,1581485501164,DUO_SUPPORT,BOTTOM
NA1,3293698888,412,420,13,1581481156166,SOLO,BOTTOM
NA1,3293640431,44,420,13,1581477739289,DUO_SUPPORT,BOTTOM
NA1,3293583915,89,420,13,1581475702053,DUO_SUPPORT,NONE
NA1,3293536522,497,420,13,1581473400609,DUO_SUPPORT,BOTTOM
NA1,3307825959,223,420,13,1582693843308,DUO_SUPPORT,BOTTOM
NA1,3307776041,412,420,13,1582690332651,DUO_SUPPORT,BOTTOM
NA1,3307707648,79,420,13,1582687317839,NONE,JUNGLE
NA1,3306943612,25,420,13,1582617789071,DUO_SUPPORT,NONE
NA1,3306907961,875,420,13,1582614010973,DUO_CARRY,BOTTOM
NA1,3306750285,350,420,13,1582599124397,DUO_SUPPORT,BOTTOM
NA1,3306694332,412,420,13,1582596919878,DUO_SUPPORT,NONE
NA1,3306589288,412,420,13,1582594207923,DUO_SUPPORT,BOTTOM
NA1,3306603389,89,420,13,1582592109223,DUO_SUPPORT,BOTTOM
NA1,3306558760,497,420,13,1582590153582,DUO_SUPPORT,BOTTOM
NA1,3306478454,412,420,13,1582584827289,DUO_SUPPORT,BOTTOM
NA1,3306504144,79,420,13,1582582631282,DUO_SUPPORT,NONE
NA1,3306499971,875,420,13,1582580048207,DUO_SUPPORT,BOTTOM
NA1,3306281723,111,420,13,1582544846552,DUO_SUPPORT,BOTTOM
NA1,3306267996,412,420,13,1582539171520,DUO_SUPPORT,BOTTOM
NA1,3306246026,497,420,13,1582535875202,DUO_SUPPORT,BOTTOM
